sku,name,category_name,brand_name,mrp_price,tax_rate
SKU002803,PRODUCT 2803,Home,BrandC,567.2647140385891,0.009508436007144606
SKU002804,PRODUCT 2804,Home,BrandA,3505.690244782075,0.1470752904455369
SKU002805,product 2805,Grocery,BrandC,4387.505548423471,0.14849044730290034
SKU002806,product 2806,Home,BrandB,729.8773097386807,0.04267391176011863
SKU002807,product 2807,Grocery,BrandC,1630.6709958289593,0.058259300586444046
SKU002808,product 2808,Fashion,BrandC,3142.0634826699275,0.08663586814049279
SKU002809,  product 2809 ,Electronics,BrandA,3714.5507380324248,0.10739932324784666
SKU002810,product 2810,Home,BrandB,3243.39798543201,0.05172365911355941
SKU002811,product 2811,Home,BrandB,3821.898336161781,0.10664755283374651
SKU002812,product 2812,Grocery,BrandC,3881.198958116557,0.0536016731812738
SKU002813,PRODUCT 2813,Electronics,BrandA,4676.674583306335,0.009988329792790922
SKU002814,PRODUCT 2814,Fashion,BrandC,3339.6080017596346,0.0004549589697436107
SKU002815,PRODUCT 2815,Home,BrandA,2700.3897421465435,0.018207190425317148
SKU002816,product 2816,Electronics,BrandA,1560.4587073207053,0.14260512602952327
SKU002817,product 2817,Home,BrandB,1802.8473796995504,0.17305763622900067
SKU002818,product 2818,Grocery,BrandA,280.9153047258447,0.07685391587061946
SKU002819,PRODUCT 2819,Grocery,BrandB,2768.2073289418017,0.09228311162098969
SKU002820,PRODUCT 2820,Fashion,BrandA,1832.0703634462802,0.0264326704332167
SKU002821,  product 2821 ,Fashion,BrandB,2552.5683010891107,0.09918564348242825
SKU002822,  product 2822 ,Grocery,BrandB,4892.591858963298,0.02603788236125583
SKU002823,  product 2823 ,Electronics,BrandA,3592.5054012931605,0.11001857961578941
SKU002824,  PRODUCT 2824 ,Grocery,BrandC,4391.789157556012,0.16798656016455368
SKU002825,product 2825,Electronics,BrandC,4904.61460717361,0.035225737074547125
SKU002826,PRODUCT 2826,Grocery,BrandA,2700.356891575244,0.13762146925027835
SKU002827,product 2827,Fashion,BrandA,1493.6475786247897,0.004230436107298327
SKU002828,PRODUCT 2828,Home,BrandC,2378.141668872027,0.06758950343789177
SKU002829,  product 2829 ,Home,BrandB,4637.749733473175,0.01993473140949163
SKU002830,PRODUCT 2830,Electronics,BrandB,4539.15772391079,0.0634455794872259
SKU002831,product 2831,Electronics,BrandA,5171.045936172563,0.03123664553499903
SKU002832,product 2832,Electronics,BrandB,4111.078866370669,0.06719489822211973
SKU002833,product 2833,Grocery,BrandC,454.67285819644076,0.07515410509935545
SKU002834,  PRODUCT 2834 ,Fashion,BrandB,2330.9711557466007,0.054106402100565304
SKU002835,PRODUCT 2835,Electronics,BrandC,3612.7340280104186,0.11819195090516324
SKU002836,PRODUCT 2836,Electronics,BrandB,580.312045340243,0.16539336922660375
SKU002837,product 2837,Fashion,BrandA,4506.70617220106,0.07210716733894902
SKU002838,product 2838,Electronics,BrandC,3275.9206845649314,0.03462176816550386
SKU002839,  PRODUCT 2839 ,Home,BrandA,3677.092298643057,0.048730096475277
SKU002840,  product 2840 ,Grocery,BrandB,4310.447490554398,0.1537201482293464
SKU002841,PRODUCT 2841,Fashion,BrandA,1078.3385166735495,0.10289515018862662
SKU002842,PRODUCT 2842,Grocery,BrandA,2214.6721326038396,0.0819019858152523
SKU002843,PRODUCT 2843,Grocery,BrandC,974.9637237066306,0.026934609871606806
SKU002844,product 2844,Fashion,BrandC,2091.042276822595,0.08095091549828075
SKU002845,product 2845,Fashion,BrandB,2840.217656573623,0.050128560604329596
SKU002846,product 2846,Fashion,BrandA,4746.046986126691,0.16976936301360285
SKU002847,product 2847,Home,BrandC,2089.8194601298283,0.1591326196948316
SKU002848,product 2848,Home,BrandB,534.0928826417071,0.01510245752907564
SKU002849,  PRODUCT 2849 ,Fashion,BrandB,4854.953061015993,0.09299762806702372
SKU002850,product 2850,Home,BrandA,950.1216937202016,0.04051050219264097
SKU002851,PRODUCT 2851,Electronics,BrandB,3744.285967033756,0.0739398761143723
SKU002852,PRODUCT 2852,Home,BrandB,3264.312587180057,0.15783263968526215
SKU002853,PRODUCT 2853,Electronics,BrandB,1416.9220966061189,0.09495261357993806
SKU002854,  PRODUCT 2854 ,Home,BrandA,2973.597181902879,0.06015875280673677
SKU002855,PRODUCT 2855,Fashion,BrandB,2071.009802115994,0.03741990373889947
SKU002856,product 2856,Home,BrandB,4753.684145358901,0.14405847469316804
SKU002857,  PRODUCT 2857 ,Grocery,BrandB,3273.5404834858145,0.11241324276558248
SKU002858,  PRODUCT 2858 ,Home,BrandB,1161.1010373389145,0.08425178287672161
SKU002859,PRODUCT 2859,Grocery,BrandC,607.7838182019296,0.03914718369533605
SKU002860,product 2860,Fashion,BrandA,3061.406277266204,0.06016434734828364
SKU002861,  PRODUCT 2861 ,Electronics,BrandB,506.59214460008616,0.17277181681293333
SKU002862,PRODUCT 2862,Fashion,BrandC,364.48505068702815,0.09361618876905017
SKU002863,  PRODUCT 2863 ,Grocery,BrandB,2869.9867764173514,0.07212587062378553
SKU002864,product 2864,Home,BrandC,1222.7071296589957,0.0938559676226983
SKU002865,PRODUCT 2865,Fashion,BrandB,2300.3112990011346,0.14021793106192956
SKU002866,PRODUCT 2866,Grocery,BrandA,232.99779062959385,0.06121960857051638
SKU002867,  product 2867 ,Electronics,BrandC,2089.6401088025614,0.03216710176786959
SKU002868,PRODUCT 2868,Grocery,BrandB,1597.4484105326492,0.1052885013010286
SKU002869,  PRODUCT 2869 ,Grocery,BrandA,1399.8520853997682,0.11973673862659209
SKU002870,  PRODUCT 2870 ,Home,BrandC,2204.3913998255407,0.12828924053253893
SKU002871,PRODUCT 2871,Fashion,BrandA,430.18195444544875,0.15875776633790334
SKU002872,product 2872,Home,BrandA,134.53139142766548,0.06681134172404035
SKU002873,PRODUCT 2873,Grocery,BrandA,4021.9746986617774,0.013563881321200523
SKU002874,product 2874,Grocery,BrandC,4534.014534197175,0.1725027450535696
SKU002875,PRODUCT 2875,Home,BrandC,3933.01419573571,0.07830214693874553
SKU002876,PRODUCT 2876,Home,BrandA,578.9369461113604,0.11218635174116363
SKU002877,product 2877,Home,BrandB,1549.3635409302435,0.1199349581630926
SKU002878,  product 2878 ,Home,BrandC,1521.3390031855859,0.09837246756621663
SKU002879,  PRODUCT 2879 ,Grocery,BrandB,135.80526861506834,0.03694635535252862
SKU002880,product 2880,Home,BrandB,3846.0452172234823,0.13592574902090546
SKU002881,product 2881,Home,BrandA,3043.576913630269,0.1446753553747347
SKU002882,  PRODUCT 2882 ,Grocery,BrandB,1983.983069190603,0.09953560548313915
SKU002883,product 2883,Fashion,BrandB,829.2924062114583,0.08794100890527148
SKU002884,PRODUCT 2884,Electronics,BrandA,2855.96107224646,0.020508872963037356
SKU002885,  PRODUCT 2885 ,Home,BrandC,1393.2535809073051,0.01511129906996109
SKU002886,  PRODUCT 2886 ,Home,BrandC,3705.2363887506294,0.06112167220143517
SKU002887,PRODUCT 2887,Grocery,BrandA,4000.33979155111,0.055952307993130786
SKU002888,  product 2888 ,Fashion,BrandC,1776.9831863868478,0.1716581611733888
SKU002889,  PRODUCT 2889 ,Fashion,BrandC,2962.2762263702516,0.14105209363981736
SKU002890,PRODUCT 2890,Electronics,BrandB,3519.6538624701743,0.11878637314663078
SKU002891,product 2891,Home,BrandC,2651.195618910127,0.09317665602316891
SKU002892,product 2892,Grocery,BrandB,2520.8765459722545,0.03012615553079724
SKU002893,product 2893,Electronics,BrandA,2252.4790413209666,0.1761222009931711
SKU002894,  PRODUCT 2894 ,Grocery,BrandA,894.177938755259,0.0675073256832378
SKU002895,product 2895,Grocery,BrandA,2404.227930876948,0.019246608440504066
SKU002896,product 2896,Electronics,BrandB,2677.7564314008055,0.0888838012288343
SKU002897,product 2897,Home,BrandA,3941.809224910126,0.15731964209035498
SKU002898,PRODUCT 2898,Home,BrandA,1558.061907394751,0.1597123803199193
SKU002899,PRODUCT 2899,Fashion,BrandC,5022.033077825597,0.001973864890160506
SKU002900,PRODUCT 2900,Fashion,BrandC,4710.2116103828475,0.15953323405525194
SKU002901,PRODUCT 2901,Grocery,BrandA,1519.3429288001241,0.04886715914997453
SKU002902,PRODUCT 2902,Fashion,BrandC,3124.2359170635777,0.007015025514316153
SKU002903,product 2903,Grocery,BrandB,5011.61665248988,0.15260224866531738
SKU002904,PRODUCT 2904,Grocery,BrandA,2657.349458924792,0.1554960160778775
SKU002905,PRODUCT 2905,Electronics,BrandB,2320.100897916173,0.107321594371623
SKU002906,  PRODUCT 2906 ,Electronics,BrandA,1614.3829740310287,0.10339807631334451
SKU002907,  PRODUCT 2907 ,Electronics,BrandC,2504.7310821661913,0.14636164907185548
SKU002908,  PRODUCT 2908 ,Home,BrandC,856.9868562159247,0.14153571948785035
SKU002909,PRODUCT 2909,Grocery,BrandB,3318.341735639777,0.16021898521968672
SKU002910,PRODUCT 2910,Fashion,BrandB,4474.917804945589,0.09949454056740661
SKU002911,product 2911,Fashion,BrandB,3270.9869661632806,0.17417647669190556
SKU002912,product 2912,Fashion,BrandC,2874.6599084833197,0.1793064295680009
SKU002913,product 2913,Electronics,BrandC,808.4561085411553,0.020978029799753866
SKU002914,product 2914,Fashion,BrandA,1351.8572704830817,0.15291787671974197
SKU002915,  PRODUCT 2915 ,Home,BrandB,2970.4797231768507,0.08996800639474602
SKU002916,product 2916,Fashion,BrandC,4660.066570437573,0.06976194089396978
SKU002917,product 2917,Home,BrandA,892.786654978316,0.11035301577888869
SKU002918,product 2918,Grocery,BrandA,4704.1736448509255,0.010073800307161264
SKU002919,product 2919,Grocery,BrandA,2502.32643694447,0.09116300137807437
SKU002920,  PRODUCT 2920 ,Electronics,BrandA,775.1944799217946,0.1567603026048
SKU002921,product 2921,Home,BrandC,2554.6792011432403,0.038423072905014385
SKU002922,product 2922,Electronics,BrandA,2873.091628679096,0.07675018105849651
SKU002923,PRODUCT 2923,Home,BrandC,2417.76057014569,0.16910655978867759
SKU002924,product 2924,Fashion,BrandC,478.19381395672576,0.07714149080502551
SKU002925,PRODUCT 2925,Grocery,BrandA,4853.479890946761,0.0645061738198317
SKU002926,product 2926,Grocery,BrandB,3065.4300381311054,0.07929659666220808
SKU002927,product 2927,Fashion,BrandC,700.9016048924107,0.09350149797316014
SKU002928,product 2928,Fashion,BrandA,188.74536833027153,0.11375844194366438
SKU002929,product 2929,Home,BrandC,1792.4196245102219,0.1441247041650116
SKU002930,PRODUCT 2930,Grocery,BrandB,2058.652935196845,0.08137839703757656
SKU002931,PRODUCT 2931,Electronics,BrandA,2410.481352675045,0.14714656831622525
SKU002932,product 2932,Electronics,BrandC,1681.0959253194208,0.09606971904337451
SKU002933,  product 2933 ,Fashion,BrandB,2624.4398642947995,0.06092649186623598
SKU002934,  PRODUCT 2934 ,Fashion,BrandA,3339.1432120960185,0.11843114906149455
SKU002935,PRODUCT 2935,Home,BrandA,5039.5874198026895,0.12919000585382845
SKU002936,product 2936,Fashion,BrandC,350.2586737686053,0.10044881561330775
SKU002937,product 2937,Electronics,BrandC,4913.148835367896,0.010190695164250214
SKU002938,product 2938,Home,BrandB,942.8759568997754,0.03057891752894848
SKU002939,product 2939,Electronics,BrandA,1968.5190006395214,0.051353589760241077
SKU002940,PRODUCT 2940,Grocery,BrandC,3828.4584202979827,0.05087260907126876
SKU002941,PRODUCT 2941,Grocery,BrandA,2263.2142963194256,0.12121574404443669
SKU002942,product 2942,Electronics,BrandB,3494.420441577604,0.003302759101253865
SKU002943,  product 2943 ,Electronics,BrandC,1446.8543771429067,0.13602271986891357
SKU002944,PRODUCT 2944,Electronics,BrandB,4354.481925313865,0.04776164546524797
SKU002945,product 2945,Fashion,BrandC,900.1136381552824,0.05580393231889843
SKU002946,PRODUCT 2946,Fashion,BrandC,127.6586994014501,0.09502376902990636
SKU002947,product 2947,Home,BrandC,3609.964518068646,0.03886660816901235
SKU002948,  product 2948 ,Grocery,BrandC,1497.5080656748623,0.15920483644359495
SKU002949,  PRODUCT 2949 ,Electronics,BrandB,3147.616719003485,0.01536638027878175
SKU002950,product 2950,Home,BrandA,3498.2968245714465,0.07998882521419168
SKU002951,PRODUCT 2951,Electronics,BrandB,1414.0192278055385,0.15289600850188018
SKU002952,PRODUCT 2952,Fashion,BrandB,3035.0703063326596,0.11085190099582244
SKU002953,product 2953,Home,BrandA,629.0736515949252,0.05261931285167402
SKU002954,  PRODUCT 2954 ,Electronics,BrandA,1766.5671036100402,0.07573683739976293
SKU002955,PRODUCT 2955,Electronics,BrandA,4163.749746391926,0.12720498846165262
SKU002956,  product 2956 ,Fashion,BrandB,482.585295253352,0.17518693380550188
SKU002957,PRODUCT 2957,Grocery,BrandB,4543.498651553807,0.16076496930829803
SKU002958,PRODUCT 2958,Grocery,BrandC,3848.3583184767044,0.06163790550882782
SKU002959,  product 2959 ,Electronics,BrandB,3557.9478915230466,0.17967561827181436
SKU002960,  PRODUCT 2960 ,Grocery,BrandC,1753.5994885531306,0.0006308394355904889
SKU002961,  product 2961 ,Grocery,BrandB,4562.975752098098,0.004973356045514716
SKU002962,  PRODUCT 2962 ,Fashion,BrandB,3548.090150636715,0.14829129273081487
SKU002963,  PRODUCT 2963 ,Home,BrandB,3051.085369855217,0.035903283629949365
SKU002964,product 2964,Home,BrandC,3657.3164521315603,0.010938468311323354
SKU002965,  PRODUCT 2965 ,Home,BrandA,2721.2518601494758,0.0426866531825704
SKU002966,  PRODUCT 2966 ,Home,BrandB,3337.0189625147873,0.07669802771655483
SKU002967,PRODUCT 2967,Fashion,BrandA,1749.5196420764053,0.13150192867801286
SKU002968,product 2968,Fashion,BrandA,2699.5962892788775,0.11238039477921699
SKU002969,  PRODUCT 2969 ,Grocery,BrandB,1461.2399207983358,0.042771819160875676
SKU002970,PRODUCT 2970,Grocery,BrandB,815.0116528045263,0.09058868065810519
SKU002971,PRODUCT 2971,Fashion,BrandC,2043.0151754112276,0.16671853897174238
SKU002972,product 2972,Electronics,BrandB,3578.2987742139185,0.1467013998570764
SKU002973,product 2973,Electronics,BrandA,2329.456712155681,0.05817416126972281
SKU002974,product 2974,Electronics,BrandA,4806.019901432836,0.17680762104402534
SKU002975,PRODUCT 2975,Home,BrandC,986.4367456707985,0.12755167207832357
SKU002976,  PRODUCT 2976 ,Home,BrandC,3168.4256719879354,0.01124088402002072
SKU002977,PRODUCT 2977,Home,BrandB,4495.309651978068,0.006328928391954962
SKU002978,  product 2978 ,Fashion,BrandC,1848.5362332265627,0.030313430821805393
SKU002979,PRODUCT 2979,Fashion,BrandA,5199.617797932594,0.13101405624902643
SKU002980,PRODUCT 2980,Electronics,BrandB,2201.416939509392,0.033073006651637024
SKU002981,  PRODUCT 2981 ,Home,BrandC,195.3876130458235,0.09206761845759003
SKU002982,product 2982,Fashion,BrandC,5160.222353296692,0.016786821632549714
SKU002983,product 2983,Grocery,BrandC,3854.5319507681374,0.16575950840943512
SKU002984,  PRODUCT 2984 ,Fashion,BrandA,5066.002199847184,0.06191291044504216
SKU002985,PRODUCT 2985,Grocery,BrandB,2502.1036896528067,0.16346377018091354
SKU002986,  product 2986 ,Electronics,BrandC,841.2345680317765,0.17007761554389797
SKU002987,product 2987,Fashion,BrandB,468.15978174434315,0.0011031565164625423
SKU002988,  PRODUCT 2988 ,Grocery,BrandB,535.6487632064152,0.08354433369577176
SKU002989,  product 2989 ,Fashion,BrandA,2615.196860095648,0.00443809002724072
SKU002990,PRODUCT 2990,Home,BrandC,3675.4607883872673,0.16356469793452305
SKU002991,PRODUCT 2991,Home,BrandC,1956.3296422159178,0.09331335805222365
SKU002992,product 2992,Grocery,BrandA,2022.4289449571147,0.013489922285729428
SKU002993,product 2993,Grocery,BrandB,3999.724065785913,0.019849811089782034
SKU002994,PRODUCT 2994,Home,BrandC,2022.9156821660501,0.06903162440869302
SKU002995,  PRODUCT 2995 ,Home,BrandC,3816.602076882879,0.1692421547171201
SKU002996,PRODUCT 2996,Grocery,BrandC,951.4148869944606,0.12472364728225455
SKU002997,  PRODUCT 2997 ,Fashion,BrandB,2647.508801355284,0.15617139591404383
SKU002998,  product 2998 ,Home,BrandA,3540.4533989749702,0.06596219634119634
SKU002999,  PRODUCT 2999 ,Grocery,BrandA,1107.0468635035636,0.0077784659189996976
SKU003000,product 3000,Fashion,BrandB,3524.309520533554,0.17537717469679454
SKU003001,PRODUCT 3001,Fashion,BrandB,2099.773241009065,0.0030911383192265183
SKU003002,PRODUCT 3002,Electronics,BrandB,4840.550691107928,0.17057729755459602
SKU003003,PRODUCT 3003,Grocery,BrandB,3743.7990723607018,0.06636193629284605
SKU003004,product 3004,Home,BrandA,1864.405318126889,0.0018162729039386738
SKU003005,PRODUCT 3005,Home,BrandA,877.154636932361,0.12404830171041148
SKU003006,  product 3006 ,Home,BrandC,2474.789101520516,0.17649725472564373
SKU003007,PRODUCT 3007,Home,BrandB,3967.7848787152957,0.17381263011076664
SKU003008,product 3008,Fashion,BrandC,3410.031964916027,0.028968662016435318
SKU003009,product 3009,Home,BrandC,1903.0172196841118,0.0326246050919079
SKU003010,product 3010,Fashion,BrandC,5268.234130887085,0.10179700463153882
SKU003011,  PRODUCT 3011 ,Grocery,BrandB,2802.1680766585764,0.1147148687570984
SKU003012,PRODUCT 3012,Electronics,BrandA,89.81623496883846,0.1330952244598558
SKU003013,product 3013,Fashion,BrandA,2656.233957184442,0.03258906488498655
SKU003014,product 3014,Home,BrandB,309.94477280476207,0.17262127561759819
SKU003015,  product 3015 ,Electronics,BrandB,2508.036069994576,0.11497306613206282
SKU003016,  product 3016 ,Fashion,BrandB,2259.312968314263,0.15246844539669988
SKU003017,product 3017,Electronics,BrandC,1457.622787589051,0.09721182875115092
SKU003018,  product 3018 ,Home,BrandA,2364.7085639983593,0.07456983256617887
SKU003019,  PRODUCT 3019 ,Electronics,BrandC,656.7285100129708,0.17589292318709926
SKU003020,product 3020,Home,BrandA,963.085016489564,0.10478184674757049
SKU003021,PRODUCT 3021,Grocery,BrandC,830.4717053028986,0.1560372449038522
SKU003022,product 3022,Fashion,BrandB,5250.180790907245,0.17159263134593217
SKU003023,product 3023,Grocery,BrandC,4280.174952249163,0.12156383286155865
SKU003024,PRODUCT 3024,Electronics,BrandA,1704.9561114974583,0.09880896213336149
SKU003025,  PRODUCT 3025 ,Electronics,BrandB,2692.6049700462386,0.0006319531639171116
SKU003026,PRODUCT 3026,Fashion,BrandC,4069.43437072802,0.007203535333021078
SKU003027,PRODUCT 3027,Electronics,BrandA,4862.502881239542,0.036153218889200936
SKU003028,  product 3028 ,Electronics,BrandB,5080.713743708211,0.03348151773407915
SKU003029,product 3029,Fashion,BrandB,3346.788642101167,0.04585658313597216
SKU003030,PRODUCT 3030,Grocery,BrandC,4146.381366194363,0.05488823478557895
SKU003031,product 3031,Home,BrandA,4060.5989402562013,0.06481178883913108
SKU003032,product 3032,Grocery,BrandB,2594.952091285639,0.07569678421239777
SKU003033,  PRODUCT 3033 ,Home,BrandA,3444.362927669722,0.01779594092208264
SKU003034,  product 3034 ,Home,BrandA,153.9926853551747,0.007625147751500767
SKU003035,PRODUCT 3035,Grocery,BrandB,1385.487604414064,0.12131000083314421
SKU003036,PRODUCT 3036,Fashion,BrandA,1176.6380957133417,0.09672026847175398
SKU003037,  product 3037 ,Fashion,BrandA,396.6782636080525,0.07994595639962153
SKU003038,  product 3038 ,Home,BrandC,2206.684623078851,0.11419918941030342
SKU003039,product 3039,Home,BrandB,5105.615351539395,0.14898229329663729
SKU003040,  product 3040 ,Fashion,BrandB,1937.3851031051825,0.07698472364091682
SKU003041,product 3041,Home,BrandC,2587.523410946133,0.11540150370935628
SKU003042,product 3042,Grocery,BrandC,1988.9169662632582,0.17164300029032856
SKU003043,PRODUCT 3043,Electronics,BrandC,2631.7006425991976,0.15113240925508092
SKU003044,PRODUCT 3044,Electronics,BrandA,3921.8894499163302,0.0766801458904337
SKU003045,product 3045,Fashion,BrandB,3804.6909767456295,0.11604903080665373
SKU003046,product 3046,Home,BrandA,879.8478575582449,0.03187276594486915
SKU003047,PRODUCT 3047,Fashion,BrandC,2192.8950845311388,0.10089399328111617
SKU003048,PRODUCT 3048,Electronics,BrandB,3048.4162194882633,0.1766390924049197
SKU003049,PRODUCT 3049,Grocery,BrandB,4673.736320175709,0.09329672073645401
SKU003050,  PRODUCT 3050 ,Electronics,BrandA,2034.536447192702,0.1669748938542265
SKU003051,  PRODUCT 3051 ,Electronics,BrandC,1508.3195533832875,0.07332028569058692
SKU003052,PRODUCT 3052,Home,BrandC,2271.1425537412915,0.1797920688932336
SKU003053,product 3053,Home,BrandC,1529.6044111375115,0.1042596063409604
SKU003054,PRODUCT 3054,Electronics,BrandC,4784.521528491296,0.007608418962468219
SKU003055,product 3055,Fashion,BrandC,2808.7651268709174,0.10561586340444985
SKU003056,product 3056,Home,BrandB,3923.974400742706,0.04942308522232739
SKU003057,  PRODUCT 3057 ,Home,BrandA,4731.770397760103,0.0058466379664610475
SKU003058,  product 3058 ,Fashion,BrandA,2815.835705766695,0.1477535948450394
SKU003059,PRODUCT 3059,Home,BrandC,952.5557870910635,0.04963133465653606
SKU003060,product 3060,Home,BrandC,3490.2734680982317,0.14337873972836973
SKU003061,PRODUCT 3061,Home,BrandA,3282.5446063606864,0.051879164932056056
SKU003062,PRODUCT 3062,Grocery,BrandC,3414.458210324488,0.03497874369727937
SKU003063,PRODUCT 3063,Home,BrandA,1687.0103884750906,0.17530840333879694
SKU003064,  product 3064 ,Home,BrandC,548.589697027214,0.06509615899590351
SKU003065,PRODUCT 3065,Home,BrandC,2584.944528636534,0.10824771805976888
SKU003066,  PRODUCT 3066 ,Grocery,BrandB,1967.1710377200284,0.10979666870660487
SKU003067,PRODUCT 3067,Grocery,BrandB,4845.1611787752845,0.10088522679123031
SKU003068,PRODUCT 3068,Fashion,BrandA,1567.6401892982997,0.16464523383381863
SKU003069,product 3069,Grocery,BrandC,2465.9669156429545,0.12139939284603632
SKU003070,  product 3070 ,Home,BrandA,4167.901260586169,0.07267194073888743
SKU003071,PRODUCT 3071,Electronics,BrandC,4371.611135720394,0.1552284692143693
SKU003072,product 3072,Grocery,BrandA,2509.2570709065535,0.03259132184087359
SKU003073,product 3073,Electronics,BrandC,224.40340177681577,0.09796261636987513
SKU003074,PRODUCT 3074,Home,BrandB,431.50002843476983,0.17109906694987614
SKU003075,PRODUCT 3075,Fashion,BrandC,2777.5748845722037,0.11257157337847429
SKU003076,product 3076,Electronics,BrandB,2578.115427870237,0.14705432108547772
SKU003077,product 3077,Fashion,BrandB,4392.982858275459,0.11764093059813471
SKU003078,product 3078,Electronics,BrandB,2102.1325095444895,0.15108675543682026
SKU003079,PRODUCT 3079,Home,BrandB,4139.633366104631,0.17000781837214385
SKU003080,  product 3080 ,Fashion,BrandC,3898.8262395945753,0.049125910955892624
SKU003081,  PRODUCT 3081 ,Grocery,BrandB,2123.51966366184,0.030538994626209393
SKU003082,PRODUCT 3082,Grocery,BrandB,1113.2226215525525,0.08711833505985718
SKU003083,  PRODUCT 3083 ,Electronics,BrandB,4548.511903272473,0.12633523682835884
SKU003084,product 3084,Grocery,BrandB,1864.2917884968535,0.0408944255727989
SKU003085,PRODUCT 3085,Fashion,BrandB,3744.932300833562,0.0007382610774300735
SKU003086,PRODUCT 3086,Electronics,BrandA,857.1258619163,0.061728320850606956
SKU003087,  product 3087 ,Grocery,BrandB,3046.713644911961,0.17439468038420192
SKU003088,PRODUCT 3088,Fashion,BrandC,837.9385411187112,0.1250941429090524
SKU003089,PRODUCT 3089,Home,BrandC,2424.2696960795442,0.0722385799094203
SKU003090,  PRODUCT 3090 ,Grocery,BrandA,3320.5785825353896,0.03466369752243126
SKU003091,product 3091,Fashion,BrandC,1230.4215568731186,0.06409614127585446
SKU003092,PRODUCT 3092,Fashion,BrandA,3114.3185660131126,0.03057109799422463
SKU003093,  PRODUCT 3093 ,Home,BrandB,3415.0750602088347,0.019135047836331253
SKU003094,  PRODUCT 3094 ,Fashion,BrandC,865.3235942294015,0.1632136270630597
SKU003095,product 3095,Fashion,BrandC,2075.3808918364252,0.17957706090758524
SKU003096,PRODUCT 3096,Home,BrandC,894.5167833991305,0.029540599127242256
SKU003097,PRODUCT 3097,Grocery,BrandB,4576.607764251565,0.009814060598090351
SKU003098,  product 3098 ,Electronics,BrandB,1214.134510862904,0.05935159928631822
SKU003099,  PRODUCT 3099 ,Grocery,BrandB,3241.8675609871248,0.08309865253705476
SKU003100,product 3100,Electronics,BrandC,1108.511927626011,0.036867824473653804
SKU003101,product 3101,Electronics,BrandC,4655.11131550772,0.05425648412374052
SKU003102,PRODUCT 3102,Grocery,BrandC,1093.4473977068938,0.036156732424498385
SKU003103,product 3103,Home,BrandC,541.8169355944902,0.1393669023178412
SKU003104,product 3104,Electronics,BrandB,3012.187504152987,0.12826402978450693
SKU003105,PRODUCT 3105,Electronics,BrandA,2397.4702061123985,0.11429127283697671
SKU003106,PRODUCT 3106,Grocery,BrandB,4075.837455003818,0.06969921427425685
SKU003107,  PRODUCT 3107 ,Grocery,BrandA,3635.104227348418,0.16362736943656248
SKU003108,product 3108,Electronics,BrandC,1466.8946909583665,0.1745158574763036
SKU003109,  PRODUCT 3109 ,Grocery,BrandC,4482.56999289546,0.03125507627257416
SKU003110,  product 3110 ,Grocery,BrandC,1626.0444046110122,0.040142275454138045
SKU003111,  PRODUCT 3111 ,Grocery,BrandC,3936.9217173741886,0.09461358504006653
SKU003112,product 3112,Electronics,BrandC,4843.941660622775,0.01642510247080415
SKU003113,  product 3113 ,Electronics,BrandA,2577.95321809962,0.0785607117881603
SKU003114,PRODUCT 3114,Home,BrandA,566.6140423156932,0.10472242765998782
SKU003115,product 3115,Home,BrandB,2948.62190103993,0.09397324280471996
SKU003116,PRODUCT 3116,Electronics,BrandC,4762.742512534539,0.059563544954044687
SKU003117,PRODUCT 3117,Grocery,BrandC,4136.346753236826,0.09764024509389722
SKU003118,product 3118,Home,BrandA,1318.4061902208246,0.1725841717665926
SKU003119,PRODUCT 3119,Fashion,BrandB,3342.2535150276726,0.03708313277244769
SKU003120,PRODUCT 3120,Home,BrandC,1496.7712761466241,0.11786964451092065
SKU003121,PRODUCT 3121,Fashion,BrandC,1363.3271473187724,0.007811404948089333
SKU003122,  product 3122 ,Fashion,BrandC,2254.4993314128265,0.011954952806658287
SKU003123,PRODUCT 3123,Grocery,BrandB,87.64754552617079,0.0993290803602453
SKU003124,product 3124,Home,BrandB,881.792677275803,0.018889052459030903
SKU003125,  product 3125 ,Home,BrandC,1558.0078484560938,0.00402242191683432
SKU003126,product 3126,Home,BrandB,3248.2349943711074,0.030872339576643995
SKU003127,PRODUCT 3127,Grocery,BrandA,4269.5986722753605,0.1016728507799234
SKU003128,PRODUCT 3128,Grocery,BrandB,2753.5811858136885,0.12660137181340783
SKU003129,PRODUCT 3129,Home,BrandA,3519.8395929598314,0.036446141545448396
SKU003130,PRODUCT 3130,Grocery,BrandC,3638.6059010240856,0.1202866986974714
SKU003131,PRODUCT 3131,Grocery,BrandB,4179.533210563903,0.03284573959786128
SKU003132,PRODUCT 3132,Grocery,BrandB,5250.345867758564,0.11042233679362629
SKU003133,product 3133,Home,BrandC,1435.1364749682396,0.0741527423812438
SKU003134,product 3134,Home,BrandB,2013.9039468052124,0.117683911680051
SKU003135,product 3135,Fashion,BrandC,1621.2054142753261,0.1791094954462645
SKU003136,product 3136,Home,BrandB,81.17389928394249,0.16880705374186114
SKU003137,PRODUCT 3137,Electronics,BrandB,1973.9038040849975,0.000770716410498653
SKU003138,PRODUCT 3138,Home,BrandB,154.31175796369865,0.15937897758521502
SKU003139,PRODUCT 3139,Grocery,BrandC,3701.0955149632205,0.011968343131457974
SKU003140,  product 3140 ,Fashion,BrandA,1662.9022030355138,0.17154838550877208
