sku_id,product_name,category,brand,price,currency,is_active
SKU002510,Product 2510,Home,BrandB,4544.57,USD,N
SKU002511,Product 2511,Home,BrandA,4701.1,USD,Y
SKU002512,Product 2512,Fashion,BrandB,4404.06,USD,Y
SKU002513,  Product 2513 ,Home,BrandC,1245.69,USD,Y
SKU002514,Product 2514,Home,BrandA,126.87,USD,Y
SKU002515,  Product 2515 ,Fashion,BrandC,4109.17,USD,Y
SKU002516,Product 2516,Fashion,BrandA,4797.84,USD,N
SKU002517,Product 2517,Grocery,BrandC,4868.78,USD,Y
SKU002518,  Product 2518 ,Home,BrandA,4016.59,USD,Y
SKU002519,Product 2519,Grocery,BrandC,1982.54,USD,Y
SKU002520,Product 2520,Home,BrandB,2610.52,USD,Y
SKU002521,Product 2521,Electronics,BrandC,4015.8,USD,N
SKU002522,Product 2522,Home,BrandC,4587.49,USD,Y
SKU002523,Product 2523,Grocery,BrandB,1058.62,USD,Y
SKU002524,  Product 2524 ,Home,BrandA,3163.03,USD,Y
SKU002525,Product 2525,Electronics,BrandC,3552.5,USD,Y
SKU002526,Product 2526,Electronics,BrandC,1942.9,USD,Y
SKU002527,Product 2527,Grocery,BrandB,3190.59,USD,Y
SKU002528,Product 2528,Grocery,BrandA,3279.99,USD,N
SKU002529,  Product 2529 ,Grocery,BrandC,4210.26,USD,Y
SKU002530,Product 2530,Home,BrandB,3313.33,USD,Y
SKU002531,  Product 2531 ,Grocery,BrandC,164.55,USD,Y
SKU002532,Product 2532,Electronics,BrandA,2322.68,USD,Y
SKU002533,Product 2533,Electronics,BrandA,1448.19,USD,N
SKU002534,Product 2534,Electronics,BrandA,2496.51,USD,Y
SKU002535,Product 2535,Grocery,BrandB,548.33,USD,Y
SKU002536,Product 2536,Home,BrandA,2458.26,USD,Y
SKU002537,Product 2537,Grocery,BrandC,2128.54,USD,N
SKU002538,Product 2538,Home,BrandA,940.04,USD,Y
SKU002539,  Product 2539 ,Grocery,BrandC,2858.1,USD,Y
SKU002540,Product 2540,Electronics,BrandA,4880.78,USD,Y
SKU002541,Product 2541,Home,BrandC,3019.96,USD,Y
SKU002542,  Product 2542 ,Fashion,BrandA,1004.58,USD,Y
SKU002543,  Product 2543 ,Electronics,BrandC,2583.14,USD,Y
SKU002544,  Product 2544 ,Fashion,BrandA,4497.93,USD,N
SKU002545,  Product 2545 ,Grocery,BrandA,463.04,USD,Y
SKU002546,Product 2546,Grocery,BrandB,1404.65,USD,N
SKU002547,  Product 2547 ,Electronics,BrandB,3555.01,USD,Y
SKU002548,Product 2548,Home,BrandC,4054.61,USD,Y
SKU002549,Product 2549,Home,BrandA,1287.96,USD,N
SKU002550,  Product 2550 ,Fashion,BrandB,559.33,USD,Y
SKU002551,Product 2551,Fashion,BrandA,3980.79,USD,N
SKU002552,Product 2552,Home,BrandB,4420.14,USD,Y
SKU002553,Product 2553,Fashion,BrandB,3133.41,USD,Y
SKU002554,Product 2554,Home,BrandA,2857.35,USD,N
SKU002555,Product 2555,Electronics,BrandB,877.88,USD,Y
SKU002556,  Product 2556 ,Fashion,BrandC,2078.55,USD,Y
SKU002557,Product 2557,Fashion,BrandB,198.2,USD,Y
SKU002558,  Product 2558 ,Fashion,BrandB,3964.94,USD,N
SKU002559,Product 2559,Electronics,BrandA,3301.93,USD,Y
SKU002560,Product 2560,Fashion,BrandA,97.68,USD,Y
SKU002561,Product 2561,Fashion,BrandA,2353.61,USD,Y
SKU002562,Product 2562,Grocery,BrandC,377.86,USD,N
SKU002563,  Product 2563 ,Grocery,BrandC,1126.44,USD,N
SKU002564,Product 2564,Electronics,BrandC,4468.69,USD,Y
SKU002565,Product 2565,Home,BrandB,4076.3,USD,Y
SKU002566,  Product 2566 ,Electronics,BrandB,2518.32,USD,Y
SKU002567,Product 2567,Home,BrandA,664.26,USD,Y
SKU002568,  Product 2568 ,Fashion,BrandC,1945.14,USD,Y
SKU002569,Product 2569,Fashion,BrandA,3236.15,USD,Y
SKU002570,Product 2570,Electronics,BrandB,1457.61,USD,Y
SKU002571,Product 2571,Home,BrandA,4484.36,USD,Y
SKU002572,Product 2572,Electronics,BrandB,3241.64,USD,Y
SKU002573,  Product 2573 ,Electronics,BrandB,3630.11,USD,Y
SKU002574,  Product 2574 ,Fashion,BrandB,444.85,USD,Y
SKU002575,Product 2575,Home,BrandC,283.01,USD,Y
SKU002576,  Product 2576 ,Home,BrandB,4250.93,USD,Y
SKU002577,Product 2577,Electronics,BrandB,4691.63,USD,Y
SKU002578,  Product 2578 ,Grocery,BrandA,4136.01,USD,Y
SKU002579,  Product 2579 ,Fashion,BrandC,3635.05,USD,Y
SKU002580,  Product 2580 ,Electronics,BrandA,3634.33,USD,N
SKU002581,Product 2581,Electronics,BrandC,4346.67,USD,Y
SKU002582,  Product 2582 ,Electronics,BrandA,287.62,USD,Y
SKU002583,Product 2583,Fashion,BrandB,3455.21,USD,Y
SKU002584,Product 2584,Home,BrandB,3508.39,USD,Y
SKU002585,Product 2585,Home,BrandA,675.13,USD,Y
SKU002586,Product 2586,Home,BrandC,2261.56,USD,N
SKU002587,  Product 2587 ,Grocery,BrandC,2415.74,USD,Y
SKU002588,Product 2588,Fashion,BrandB,3874.59,USD,Y
SKU002589,Product 2589,Electronics,BrandB,3842.7,USD,Y
SKU002590,Product 2590,Fashion,BrandC,4185.93,USD,Y
SKU002591,  Product 2591 ,Grocery,BrandC,436.18,USD,Y
SKU002592,Product 2592,Electronics,BrandA,114.98,USD,Y
SKU002593,  Product 2593 ,Home,BrandA,2463.85,USD,Y
SKU002594,Product 2594,Fashion,BrandB,3557.14,USD,N
SKU002595,Product 2595,Electronics,BrandA,1132.98,USD,Y
SKU002596,Product 2596,Home,BrandC,2591.65,USD,Y
SKU002597,Product 2597,Grocery,BrandA,1425.3,USD,Y
SKU002598,  Product 2598 ,Fashion,BrandC,3259.5,USD,Y
SKU002599,  Product 2599 ,Electronics,BrandC,595.49,USD,N
SKU002600,  Product 2600 ,Home,BrandA,1370.45,USD,Y
SKU002601,Product 2601,Home,BrandB,1364.61,USD,N
SKU002602,Product 2602,Electronics,BrandB,2185.79,USD,Y
SKU002603,  Product 2603 ,Home,BrandC,1702.01,USD,Y
SKU002604,Product 2604,Fashion,BrandA,293.22,USD,N
SKU002605,Product 2605,Home,BrandA,1505.33,USD,Y
SKU002606,Product 2606,Fashion,BrandC,3056.87,USD,N
SKU002607,Product 2607,Electronics,BrandC,296.86,USD,Y
SKU002608,  Product 2608 ,Electronics,BrandA,620.18,USD,Y
SKU002609,Product 2609,Fashion,BrandA,375.94,USD,N
SKU002610,  Product 2610 ,Grocery,BrandC,3512.59,USD,Y
SKU002611,Product 2611,Home,BrandA,1138.45,USD,N
SKU002612,Product 2612,Fashion,BrandB,1068.24,USD,Y
SKU002613,Product 2613,Fashion,BrandC,1475.56,USD,Y
SKU002614,Product 2614,Electronics,BrandA,966.14,USD,Y
SKU002615,Product 2615,Home,BrandC,1561.35,USD,N
SKU002616,Product 2616,Grocery,BrandA,1609.81,USD,Y
SKU002617,  Product 2617 ,Grocery,BrandB,4504.35,USD,Y
SKU002618,  Product 2618 ,Electronics,BrandC,2399.27,USD,Y
SKU002619,Product 2619,Grocery,BrandB,4412.22,USD,Y
SKU002620,  Product 2620 ,Electronics,BrandC,1793.11,USD,Y
SKU002621,Product 2621,Electronics,BrandB,4372.43,USD,Y
SKU002622,Product 2622,Electronics,BrandA,2857.97,USD,Y
SKU002623,Product 2623,Grocery,BrandC,2540.58,USD,Y
SKU002624,Product 2624,Electronics,BrandA,1557.78,USD,Y
SKU002625,Product 2625,Home,BrandB,3687.33,USD,Y
SKU002626,Product 2626,Fashion,BrandC,2458.14,USD,N
SKU002627,Product 2627,Electronics,BrandB,1540.61,USD,Y
SKU002628,Product 2628,Home,BrandA,1386.19,USD,Y
SKU002629,Product 2629,Electronics,BrandA,4894.26,USD,Y
SKU002630,Product 2630,Grocery,BrandB,2514.27,USD,Y
SKU002631,  Product 2631 ,Home,BrandB,1071.22,USD,Y
SKU002632,  Product 2632 ,Home,BrandC,584.26,USD,N
SKU002633,  Product 2633 ,Home,BrandC,916.01,USD,N
SKU002634,Product 2634,Fashion,BrandB,1985.58,USD,Y
SKU002635,Product 2635,Fashion,BrandB,993.33,USD,Y
SKU002636,Product 2636,Fashion,BrandC,658.66,USD,Y
SKU002637,Product 2637,Fashion,BrandB,595.44,USD,Y
SKU002638,  Product 2638 ,Grocery,BrandB,3420.57,USD,Y
SKU002639,Product 2639,Fashion,BrandC,2812.8,USD,Y
SKU002640,  Product 2640 ,Home,BrandB,369.85,USD,Y
SKU002641,  Product 2641 ,Home,BrandA,1125.76,USD,N
SKU002642,Product 2642,Electronics,BrandA,2467.41,USD,Y
SKU002643,  Product 2643 ,Fashion,BrandC,4178.84,USD,Y
SKU002644,  Product 2644 ,Grocery,BrandB,4399.67,USD,N
SKU002645,Product 2645,Grocery,BrandA,3580.33,USD,Y
SKU002646,  Product 2646 ,Grocery,BrandB,2946.86,USD,Y
SKU002647,  Product 2647 ,Grocery,BrandA,2392.23,USD,Y
SKU002648,Product 2648,Home,BrandB,2025.61,USD,Y
SKU002649,Product 2649,Fashion,BrandB,3005.34,USD,Y
SKU002650,  Product 2650 ,Home,BrandC,4385.87,USD,Y
SKU002651,Product 2651,Grocery,BrandC,3849.92,USD,Y
SKU002652,  Product 2652 ,Home,BrandC,1037.64,USD,Y
SKU002653,Product 2653,Fashion,BrandC,4639.24,USD,N
SKU002654,Product 2654,Grocery,BrandB,3922.91,USD,Y
SKU002655,Product 2655,Electronics,BrandA,2656.53,USD,Y
SKU002656,Product 2656,Fashion,BrandB,1803.26,USD,Y
SKU002657,Product 2657,Home,BrandB,186.98,USD,Y
SKU002658,Product 2658,Home,BrandA,3791.49,USD,Y
SKU002659,Product 2659,Fashion,BrandA,2922.6,USD,Y
SKU002660,Product 2660,Fashion,BrandA,3788.91,USD,Y
SKU002661,Product 2661,Home,BrandC,79.47,USD,Y
SKU002662,Product 2662,Home,BrandA,469.06,USD,Y
SKU002663,  Product 2663 ,Electronics,BrandB,2991.98,USD,Y
SKU002664,Product 2664,Home,BrandC,1689.97,USD,Y
SKU002665,  Product 2665 ,Electronics,BrandC,1065.07,USD,Y
SKU002666,  Product 2666 ,Home,BrandA,1156.54,USD,N
SKU002667,Product 2667,Grocery,BrandB,3159.79,USD,Y
SKU002668,Product 2668,Electronics,BrandB,3137.14,USD,Y
SKU002669,  Product 2669 ,Electronics,BrandA,807.46,USD,Y
SKU002670,Product 2670,Electronics,BrandA,1061.25,USD,Y
SKU002671,Product 2671,Home,BrandB,325.48,USD,Y
SKU002672,  Product 2672 ,Home,BrandB,4914.35,USD,Y
SKU002673,Product 2673,Fashion,BrandC,3422.54,USD,N
SKU002674,Product 2674,Electronics,BrandB,773.92,USD,Y
SKU002675,  Product 2675 ,Grocery,BrandC,3304.45,USD,Y
SKU002676,  Product 2676 ,Grocery,BrandB,2428.31,USD,Y
SKU002677,  Product 2677 ,Electronics,BrandC,2490.17,USD,N
SKU002678,Product 2678,Home,BrandB,3503.38,USD,N
SKU002679,  Product 2679 ,Home,BrandB,783.42,USD,Y
SKU002680,  Product 2680 ,Electronics,BrandC,1977.68,USD,Y
SKU002681,Product 2681,Electronics,BrandC,3269.59,USD,Y
SKU002682,Product 2682,Home,BrandA,4545.14,USD,N
SKU002683,Product 2683,Grocery,BrandB,4418.0,USD,Y
SKU002684,Product 2684,Electronics,BrandA,1820.85,USD,Y
SKU002685,Product 2685,Grocery,BrandB,4517.63,USD,N
SKU002686,Product 2686,Electronics,BrandA,3296.8,USD,N
SKU002687,Product 2687,Fashion,BrandB,3590.15,USD,Y
SKU002688,Product 2688,Fashion,BrandC,1549.5,USD,Y
SKU002689,Product 2689,Home,BrandB,4814.65,USD,Y
SKU002690,Product 2690,Grocery,BrandC,3557.08,USD,Y
SKU002691,Product 2691,Fashion,BrandA,3503.96,USD,Y
SKU002692,Product 2692,Fashion,BrandC,3106.5,USD,N
SKU002693,Product 2693,Electronics,BrandA,4267.55,USD,Y
SKU002694,  Product 2694 ,Electronics,BrandC,575.79,USD,Y
SKU002695,Product 2695,Home,BrandB,3811.55,USD,Y
SKU002696,Product 2696,Grocery,BrandA,4503.98,USD,Y
SKU002697,  Product 2697 ,Home,BrandB,4615.76,USD,Y
SKU002698,  Product 2698 ,Fashion,BrandA,235.22,USD,Y
SKU002699,Product 2699,Home,BrandB,3052.34,USD,Y
SKU002700,Product 2700,Grocery,BrandB,582.92,USD,Y
SKU002701,Product 2701,Grocery,BrandC,2890.21,USD,Y
SKU002702,  Product 2702 ,Fashion,BrandB,2215.7,USD,N
SKU002703,  Product 2703 ,Grocery,BrandC,852.34,USD,N
SKU002704,Product 2704,Grocery,BrandA,2931.43,USD,Y
SKU002705,Product 2705,Electronics,BrandA,214.53,USD,Y
SKU002706,  Product 2706 ,Electronics,BrandB,3883.21,USD,N
SKU002707,Product 2707,Electronics,BrandB,967.26,USD,Y
SKU002708,Product 2708,Home,BrandA,4170.39,USD,N
SKU002709,Product 2709,Home,BrandC,1792.92,USD,Y
SKU002710,Product 2710,Grocery,BrandA,2222.45,USD,Y
SKU002711,Product 2711,Electronics,BrandC,436.81,USD,Y
SKU002712,Product 2712,Fashion,BrandA,633.74,USD,Y
SKU002713,  Product 2713 ,Fashion,BrandA,1158.91,USD,Y
SKU002714,Product 2714,Fashion,BrandB,3531.2,USD,N
SKU002715,  Product 2715 ,Grocery,BrandB,420.15,USD,Y
SKU002716,Product 2716,Fashion,BrandB,3112.29,USD,Y
SKU002717,Product 2717,Electronics,BrandC,2381.34,USD,Y
SKU002718,Product 2718,Fashion,BrandC,198.39,USD,Y
SKU002719,Product 2719,Fashion,BrandA,1705.98,USD,N
SKU002720,Product 2720,Grocery,BrandA,2758.08,USD,Y
SKU002721,Product 2721,Electronics,BrandA,2493.1,USD,Y
SKU002722,Product 2722,Electronics,BrandB,4906.23,USD,Y
SKU002723,Product 2723,Electronics,BrandC,2419.92,USD,Y
SKU002724,  Product 2724 ,Electronics,BrandA,226.22,USD,Y
SKU002725,Product 2725,Fashion,BrandB,2414.08,USD,Y
SKU002726,Product 2726,Grocery,BrandA,4659.67,USD,N
SKU002727,  Product 2727 ,Grocery,BrandC,3060.29,USD,Y
SKU002728,Product 2728,Electronics,BrandC,2436.76,USD,Y
SKU002729,Product 2729,Home,BrandC,669.93,USD,Y
SKU002730,Product 2730,Grocery,BrandA,2217.87,USD,Y
SKU002731,Product 2731,Fashion,BrandB,1008.55,USD,Y
SKU002732,Product 2732,Electronics,BrandA,1198.57,USD,N
SKU002733,Product 2733,Grocery,BrandB,3750.0,USD,Y
SKU002734,Product 2734,Electronics,BrandA,4372.62,USD,Y
SKU002735,  Product 2735 ,Electronics,BrandA,330.44,USD,Y
SKU002736,Product 2736,Fashion,BrandA,1604.92,USD,Y
SKU002737,Product 2737,Grocery,BrandB,692.1,USD,Y
SKU002738,Product 2738,Electronics,BrandC,430.18,USD,Y
SKU002739,  Product 2739 ,Grocery,BrandB,3541.01,USD,N
SKU002740,Product 2740,Grocery,BrandB,3580.01,USD,Y
SKU002741,Product 2741,Fashion,BrandC,1258.82,USD,Y
SKU002742,Product 2742,Fashion,BrandC,2730.02,USD,N
SKU002743,  Product 2743 ,Fashion,BrandB,3542.23,USD,N
SKU002744,Product 2744,Fashion,BrandA,1057.6,USD,Y
SKU002745,  Product 2745 ,Grocery,BrandB,3722.45,USD,Y
SKU002746,  Product 2746 ,Fashion,BrandC,4091.08,USD,Y
SKU002747,  Product 2747 ,Grocery,BrandC,2229.37,USD,N
SKU002748,Product 2748,Electronics,BrandA,2519.59,USD,Y
SKU002749,  Product 2749 ,Fashion,BrandC,1951.67,USD,Y
SKU002750,Product 2750,Electronics,BrandA,1431.51,USD,Y
SKU002751,Product 2751,Home,BrandA,4320.73,USD,Y
SKU002752,Product 2752,Electronics,BrandA,1068.36,USD,Y
SKU002753,  Product 2753 ,Home,BrandC,308.69,USD,Y
SKU002754,Product 2754,Fashion,BrandA,4554.77,USD,Y
SKU002755,Product 2755,Fashion,BrandB,4060.71,USD,Y
SKU002756,Product 2756,Electronics,BrandB,3642.64,USD,Y
SKU002757,Product 2757,Home,BrandC,4646.4,USD,Y
SKU002758,Product 2758,Electronics,BrandC,1971.15,USD,Y
SKU002759,Product 2759,Fashion,BrandC,2344.34,USD,N
SKU002760,Product 2760,Fashion,BrandA,4803.51,USD,N
SKU002761,Product 2761,Grocery,BrandA,4543.18,USD,N
SKU002762,  Product 2762 ,Fashion,BrandA,4994.09,USD,Y
SKU002763,Product 2763,Fashion,BrandB,2876.86,USD,Y
SKU002764,  Product 2764 ,Fashion,BrandB,1380.3,USD,N
SKU002765,  Product 2765 ,Electronics,BrandA,1569.13,USD,Y
SKU002766,Product 2766,Fashion,BrandA,2246.85,USD,Y
SKU002767,  Product 2767 ,Electronics,BrandB,233.17,USD,Y
SKU002768,Product 2768,Grocery,BrandB,339.99,USD,Y
SKU002769,Product 2769,Fashion,BrandC,2779.67,USD,Y
SKU002770,Product 2770,Home,BrandA,1327.13,USD,N
SKU002771,Product 2771,Fashion,BrandB,679.75,USD,Y
SKU002772,Product 2772,Grocery,BrandC,3297.09,USD,Y
SKU002773,  Product 2773 ,Electronics,BrandA,3437.98,USD,Y
SKU002774,Product 2774,Fashion,BrandA,2789.37,USD,Y
SKU002775,  Product 2775 ,Fashion,BrandB,129.78,USD,Y
SKU002776,Product 2776,Fashion,BrandC,3605.68,USD,N
SKU002777,Product 2777,Fashion,BrandA,433.52,USD,N
SKU002778,Product 2778,Electronics,BrandA,1060.01,USD,Y
SKU002779,Product 2779,Home,BrandA,3227.34,USD,Y
SKU002780,Product 2780,Grocery,BrandA,1666.38,USD,N
SKU002781,Product 2781,Fashion,BrandB,4492.09,USD,Y
SKU002782,Product 2782,Fashion,BrandC,204.23,USD,Y
SKU002783,Product 2783,Fashion,BrandA,4563.77,USD,Y
SKU002784,  Product 2784 ,Grocery,BrandB,2578.44,USD,Y
SKU002785,Product 2785,Fashion,BrandA,1925.26,USD,Y
SKU002786,Product 2786,Grocery,BrandB,3824.93,USD,Y
SKU002787,Product 2787,Electronics,BrandA,2848.74,USD,N
SKU002788,Product 2788,Home,BrandC,3678.58,USD,Y
SKU002789,Product 2789,Electronics,BrandC,2388.03,USD,Y
SKU002790,Product 2790,Home,BrandB,1382.45,USD,Y
SKU002791,Product 2791,Fashion,BrandA,1676.99,USD,Y
SKU002792,Product 2792,Fashion,BrandA,2306.31,USD,Y
SKU002793,Product 2793,Electronics,BrandC,1243.18,USD,Y
SKU002794,Product 2794,Home,BrandB,444.47,USD,Y
SKU002795,Product 2795,Electronics,BrandB,3283.98,USD,Y
SKU002796,Product 2796,Home,BrandB,1187.33,USD,N
SKU002797,Product 2797,Grocery,BrandC,1262.47,USD,Y
SKU002798,Product 2798,Grocery,BrandC,1338.38,USD,Y
SKU002799,  Product 2799 ,Fashion,BrandA,453.45,USD,N
SKU002800,Product 2800,Grocery,BrandC,2496.29,USD,Y
SKU002801,Product 2801,Grocery,BrandA,4388.21,USD,Y
SKU002802,  Product 2802 ,Electronics,BrandB,1353.71,USD,Y
SKU002803,Product 2803,Home,BrandC,549.93,USD,Y
SKU002804,Product 2804,Home,BrandA,3465.73,USD,Y
SKU002805,Product 2805,Grocery,BrandC,4341.06,USD,Y
SKU002806,Product 2806,Home,BrandB,680.89,USD,Y
SKU002807,Product 2807,Grocery,BrandC,1502.29,USD,N
SKU002808,Product 2808,Fashion,BrandC,3063.35,USD,Y
SKU002809,  Product 2809 ,Electronics,BrandA,3706.8,USD,Y
SKU002810,Product 2810,Home,BrandB,3172.62,USD,Y
SKU002811,Product 2811,Home,BrandB,3800.42,USD,Y
SKU002812,Product 2812,Grocery,BrandC,3841.48,USD,Y
SKU002813,Product 2813,Electronics,BrandA,4483.22,USD,N
SKU002814,Product 2814,Fashion,BrandC,3264.55,USD,Y
SKU002815,Product 2815,Home,BrandA,2567.9,USD,Y
SKU002816,Product 2816,Electronics,BrandA,1521.88,USD,Y
SKU002817,Product 2817,Home,BrandB,1647.86,USD,N
SKU002818,Product 2818,Grocery,BrandA,257.58,USD,N
SKU002819,Product 2819,Grocery,BrandB,2619.72,USD,Y
SKU002820,Product 2820,Fashion,BrandA,1769.36,USD,Y
SKU002821,  Product 2821 ,Fashion,BrandB,2458.85,USD,Y
SKU002822,  Product 2822 ,Grocery,BrandB,4699.06,USD,Y
SKU002823,  Product 2823 ,Electronics,BrandA,3348.85,USD,Y
SKU002824,  Product 2824 ,Grocery,BrandC,4202.01,USD,Y
SKU002825,Product 2825,Electronics,BrandC,4517.58,USD,Y
SKU002826,Product 2826,Grocery,BrandA,2467.41,USD,Y
SKU002827,Product 2827,Fashion,BrandA,1445.1,USD,N
SKU002828,Product 2828,Home,BrandC,2251.88,USD,Y
SKU002829,  Product 2829 ,Home,BrandB,4594.08,USD,N
SKU002830,Product 2830,Electronics,BrandB,4449.95,USD,Y
SKU002831,Product 2831,Electronics,BrandA,4965.73,USD,Y
SKU002832,Product 2832,Electronics,BrandB,4028.02,USD,N
SKU002833,Product 2833,Grocery,BrandC,418.03,USD,Y
SKU002834,  Product 2834 ,Fashion,BrandB,2294.65,USD,Y
SKU002835,Product 2835,Electronics,BrandC,3455.29,USD,Y
SKU002836,Product 2836,Electronics,BrandB,547.17,USD,Y
SKU002837,Product 2837,Fashion,BrandA,4215.08,USD,N
SKU002838,Product 2838,Electronics,BrandC,3155.06,USD,Y
SKU002839,  Product 2839 ,Home,BrandA,3383.07,USD,Y
SKU002840,  Product 2840 ,Grocery,BrandB,4078.65,USD,Y
SKU002841,Product 2841,Fashion,BrandA,1032.94,USD,Y
SKU002842,Product 2842,Grocery,BrandA,2199.88,USD,Y
SKU002843,Product 2843,Grocery,BrandC,931.67,USD,Y
SKU002844,Product 2844,Fashion,BrandC,1932.44,USD,Y
SKU002845,Product 2845,Fashion,BrandB,2675.78,USD,Y
SKU002846,Product 2846,Fashion,BrandA,4381.44,USD,Y
SKU002847,Product 2847,Home,BrandC,1991.44,USD,Y
SKU002848,Product 2848,Home,BrandB,527.84,USD,Y
SKU002849,  Product 2849 ,Fashion,BrandB,4848.34,USD,Y
SKU002850,Product 2850,Home,BrandA,922.16,USD,Y
SKU002851,Product 2851,Electronics,BrandB,3499.99,USD,Y
SKU002852,Product 2852,Home,BrandB,3025.24,USD,N
SKU002853,Product 2853,Electronics,BrandB,1376.22,USD,Y
SKU002854,  Product 2854 ,Home,BrandA,2833.17,USD,N
SKU002855,Product 2855,Fashion,BrandB,1987.32,USD,Y
SKU002856,Product 2856,Home,BrandB,4566.23,USD,Y
SKU002857,  Product 2857 ,Grocery,BrandB,3199.52,USD,N
SKU002858,  Product 2858 ,Home,BrandB,1145.48,USD,N
SKU002859,Product 2859,Grocery,BrandC,596.06,USD,N
SKU002860,Product 2860,Fashion,BrandA,3044.56,USD,Y
SKU002861,  Product 2861 ,Electronics,BrandB,496.75,USD,Y
SKU002862,Product 2862,Fashion,BrandC,364.15,USD,Y
SKU002863,  Product 2863 ,Grocery,BrandB,2700.59,USD,Y
SKU002864,Product 2864,Home,BrandC,1185.21,USD,Y
SKU002865,Product 2865,Fashion,BrandB,2096.31,USD,Y
SKU002866,Product 2866,Grocery,BrandA,228.57,USD,Y
SKU002867,  Product 2867 ,Electronics,BrandC,2019.79,USD,Y
SKU002868,Product 2868,Grocery,BrandB,1542.26,USD,Y
SKU002869,  Product 2869 ,Grocery,BrandA,1398.67,USD,Y
SKU002870,  Product 2870 ,Home,BrandC,2033.72,USD,Y
SKU002871,Product 2871,Fashion,BrandA,428.81,USD,Y
SKU002872,Product 2872,Home,BrandA,122.97,USD,Y
SKU002873,Product 2873,Grocery,BrandA,3692.57,USD,Y
SKU002874,Product 2874,Grocery,BrandC,4303.55,USD,Y
SKU002875,Product 2875,Home,BrandC,3730.24,USD,Y
SKU002876,Product 2876,Home,BrandA,543.41,USD,Y
SKU002877,Product 2877,Home,BrandB,1491.63,USD,Y
SKU002878,  Product 2878 ,Home,BrandC,1428.86,USD,Y
SKU002879,  Product 2879 ,Grocery,BrandB,135.2,USD,N
SKU002880,Product 2880,Home,BrandB,3825.37,USD,Y
SKU002881,Product 2881,Home,BrandA,2910.5,USD,Y
SKU002882,  Product 2882 ,Grocery,BrandB,1880.62,USD,Y
SKU002883,Product 2883,Fashion,BrandB,761.67,USD,N
SKU002884,Product 2884,Electronics,BrandA,2826.38,USD,N
SKU002885,  Product 2885 ,Home,BrandC,1287.35,USD,Y
SKU002886,  Product 2886 ,Home,BrandC,3629.01,USD,Y
SKU002887,Product 2887,Grocery,BrandA,3848.67,USD,Y
SKU002888,  Product 2888 ,Fashion,BrandC,1722.45,USD,Y
SKU002889,  Product 2889 ,Fashion,BrandC,2848.3,USD,Y
SKU002890,Product 2890,Electronics,BrandB,3467.47,USD,Y
SKU002891,Product 2891,Home,BrandC,2524.09,USD,Y
SKU002892,Product 2892,Grocery,BrandB,2333.79,USD,Y
SKU002893,Product 2893,Electronics,BrandA,2157.23,USD,Y
SKU002894,  Product 2894 ,Grocery,BrandA,852.36,USD,N
SKU002895,Product 2895,Grocery,BrandA,2216.13,USD,Y
SKU002896,Product 2896,Electronics,BrandB,2501.16,USD,Y
SKU002897,Product 2897,Home,BrandA,3757.52,USD,Y
SKU002898,Product 2898,Home,BrandA,1518.92,USD,Y
SKU002899,Product 2899,Fashion,BrandC,4613.75,USD,N
SKU002900,Product 2900,Fashion,BrandC,4453.25,USD,N
SKU002901,Product 2901,Grocery,BrandA,1486.47,USD,Y
SKU002902,Product 2902,Fashion,BrandC,3042.36,USD,N
SKU002903,Product 2903,Grocery,BrandB,4639.04,USD,Y
SKU002904,Product 2904,Grocery,BrandA,2645.67,USD,Y
SKU002905,Product 2905,Electronics,BrandB,2110.7,USD,N
SKU002906,  Product 2906 ,Electronics,BrandA,1593.61,USD,Y
SKU002907,  Product 2907 ,Electronics,BrandC,2320.04,USD,Y
SKU002908,  Product 2908 ,Home,BrandC,824.44,USD,Y
SKU002909,Product 2909,Grocery,BrandB,3162.67,USD,Y
SKU002910,Product 2910,Fashion,BrandB,4112.73,USD,Y
SKU002911,Product 2911,Fashion,BrandB,3141.28,USD,N
SKU002912,Product 2912,Fashion,BrandC,2728.03,USD,Y
SKU002913,Product 2913,Electronics,BrandC,804.49,USD,Y
SKU002914,Product 2914,Fashion,BrandA,1351.54,USD,Y
SKU002915,  Product 2915 ,Home,BrandB,2899.5,USD,Y
SKU002916,Product 2916,Fashion,BrandC,4363.12,USD,Y
SKU002917,Product 2917,Home,BrandA,882.09,USD,Y
SKU002918,Product 2918,Grocery,BrandA,4651.26,USD,Y
SKU002919,Product 2919,Grocery,BrandA,2403.55,USD,Y
SKU002920,  Product 2920 ,Electronics,BrandA,728.03,USD,Y
SKU002921,Product 2921,Home,BrandC,2384.86,USD,Y
SKU002922,Product 2922,Electronics,BrandA,2822.72,USD,Y
SKU002923,Product 2923,Home,BrandC,2398.67,USD,N
SKU002924,Product 2924,Fashion,BrandC,437.09,USD,Y
SKU002925,Product 2925,Grocery,BrandA,4730.18,USD,Y
SKU002926,Product 2926,Grocery,BrandB,2824.41,USD,Y
SKU002927,Product 2927,Fashion,BrandC,645.19,USD,Y
SKU002928,Product 2928,Fashion,BrandA,175.21,USD,Y
SKU002929,Product 2929,Home,BrandC,1762.66,USD,Y
SKU002930,Product 2930,Grocery,BrandB,1902.32,USD,Y
SKU002931,Product 2931,Electronics,BrandA,2238.3,USD,Y
SKU002932,Product 2932,Electronics,BrandC,1586.43,USD,N
SKU002933,  Product 2933 ,Fashion,BrandB,2538.83,USD,Y
